bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,throughput-metric,kernel-time-mean,kernel-time-stddev,kernel-time-min,kernel-time-throughput,run-time-mean,run-time-stddev,run-time-min,run-time-throughput,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
MicroBench_LocalMem_fp32_4096,,,131072,512,,4.000000,N/A,N/A,N/A,N/A,0.000444,0.000003,0.000442,9055.448777,,,,
MicroBench_LocalMem_fp64_4096,,,131072,512,,8.000000,N/A,N/A,N/A,N/A,0.000898,0.000047,0.000861,9293.539944,,,,
MicroBench_LocalMem_int32_4096,,,16384,128,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000009,0.000107,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,128,,0.000000,N/A,N/A,N/A,N/A,0.000115,0.000013,0.000107,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,128,,1.000000,N/A,N/A,N/A,N/A,0.000168,0.000043,0.000133,7505.422668,,,,
MicroBench_LocalMem_int32_4096,,,16384,128,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000009,0.000106,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,128,,0.000000,N/A,N/A,N/A,N/A,0.000113,0.000010,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,128,,1.000000,N/A,N/A,N/A,N/A,0.000166,0.000042,0.000133,7537.783138,,,,
MicroBench_LocalMem_int32_4096,,,262144,512,,8.000000,N/A,N/A,N/A,N/A,0.000762,0.000011,0.000756,10583.760542,,,,
MicroBench_LocalMem_fp32_4096,,,262144,512,,8.000000,N/A,N/A,N/A,N/A,0.000821,0.000057,0.000756,10581.380738,,,,
MicroBench_LocalMem_fp64_4096,,,262144,512,,16.000000,N/A,N/A,N/A,N/A,0.001737,0.000046,0.001701,9407.459410,,,,
MicroBench_LocalMem_int32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021760,0.000045,0.021735,11777.968546,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021743,0.000008,0.021737,11776.989997,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,512,,512.000000,N/A,N/A,N/A,N/A,0.043297,0.000086,0.043207,11850.011808,,,,
MicroBench_LocalMem_int32_4096,,,262144,128,,8.000000,N/A,N/A,N/A,N/A,0.000722,0.000008,0.000717,11161.196983,,,,
MicroBench_LocalMem_fp32_4096,,,262144,128,,8.000000,N/A,N/A,N/A,N/A,0.000720,0.000003,0.000716,11180.711037,,,,
MicroBench_LocalMem_fp64_4096,,,262144,128,,16.000000,N/A,N/A,N/A,N/A,0.001689,0.000049,0.001650,9697.334082,,,,
MicroBench_LocalMem_int32_4096,,,32768,512,,1.000000,N/A,N/A,N/A,N/A,0.000135,0.000013,0.000127,7878.606432,,,,
MicroBench_LocalMem_fp32_4096,,,32768,512,,1.000000,N/A,N/A,N/A,N/A,0.000130,0.000003,0.000127,7866.149598,,,,
MicroBench_LocalMem_fp64_4096,,,32768,512,,2.000000,N/A,N/A,N/A,N/A,0.000265,0.000041,0.000232,8628.499935,,,,
MicroBench_LocalMem_int32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005486,0.000010,0.005480,11679.435270,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005484,0.000005,0.005480,11679.731541,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,512,,128.000000,N/A,N/A,N/A,N/A,0.010963,0.000049,0.010927,11713.878631,,,,
MicroBench_LocalMem_int32_4096,,,131072,128,,4.000000,N/A,N/A,N/A,N/A,0.000380,0.000008,0.000376,10634.932029,,,,
MicroBench_LocalMem_fp32_4096,,,131072,128,,4.000000,N/A,N/A,N/A,N/A,0.000379,0.000005,0.000374,10709.189288,,,,
MicroBench_LocalMem_fp64_4096,,,131072,128,,8.000000,N/A,N/A,N/A,N/A,0.000743,0.000047,0.000706,11334.752066,,,,
MicroBench_LocalMem_int32_4096,,,8388608,128,,256.000000,N/A,N/A,N/A,N/A,0.021566,0.000011,0.021549,11879.632041,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,128,,256.000000,N/A,N/A,N/A,N/A,0.021577,0.000013,0.021563,11871.958332,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,128,,512.000000,N/A,N/A,N/A,N/A,0.043329,0.000057,0.043257,11836.220369,,,,
MicroBench_LocalMem_int32_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000110,0.000016,0.000103,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000106,0.000004,0.000103,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000163,0.000043,0.000129,N/A,,,,
MicroBench_LocalMem_int32_4096,,,16777216,128,,512.000000,N/A,N/A,N/A,N/A,0.043039,0.000006,0.043030,11898.643543,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,128,,512.000000,N/A,N/A,N/A,N/A,0.043057,0.000011,0.043049,11893.496434,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,128,,1024.000000,N/A,N/A,N/A,N/A,0.086170,0.000091,0.086101,11892.969316,,,,
MicroBench_LocalMem_int32_4096,,,16777216,128,,512.000000,N/A,N/A,N/A,N/A,0.043037,0.000013,0.043026,11899.821907,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,128,,512.000000,N/A,N/A,N/A,N/A,0.043052,0.000013,0.043037,11896.801106,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,128,,1024.000000,N/A,N/A,N/A,N/A,0.086158,0.000082,0.086095,11893.791646,,,,
MicroBench_LocalMem_int32_4096,,,524288,512,,16.000000,N/A,N/A,N/A,N/A,0.001498,0.000105,0.001389,11519.435087,,,,
MicroBench_LocalMem_fp32_4096,,,524288,512,,16.000000,N/A,N/A,N/A,N/A,0.001474,0.000088,0.001389,11522.164323,,,,
MicroBench_LocalMem_fp64_4096,,,524288,512,,32.000000,N/A,N/A,N/A,N/A,0.002993,0.000155,0.002750,11637.722076,,,,
MicroBench_LocalMem_int32_4096,,,65536,256,,2.000000,N/A,N/A,N/A,N/A,0.000240,0.000016,0.000232,8616.715567,,,,
MicroBench_LocalMem_fp32_4096,,,65536,256,,2.000000,N/A,N/A,N/A,N/A,0.000235,0.000003,0.000232,8625.969343,,,,
MicroBench_LocalMem_fp64_4096,,,65536,256,,4.000000,N/A,N/A,N/A,N/A,0.000477,0.000044,0.000442,9044.760257,,,,
MicroBench_LocalMem_int32_4096,,,32768,128,,1.000000,N/A,N/A,N/A,N/A,0.000131,0.000009,0.000126,7932.415817,,,,
MicroBench_LocalMem_fp32_4096,,,32768,128,,1.000000,N/A,N/A,N/A,N/A,0.000130,0.000004,0.000126,7957.158658,,,,
MicroBench_LocalMem_fp64_4096,,,32768,128,,2.000000,N/A,N/A,N/A,N/A,0.000265,0.000043,0.000231,8668.703812,,,,
MicroBench_LocalMem_int32_4096,,,4096,512,,0.000000,N/A,N/A,N/A,N/A,0.000130,0.000008,0.000125,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,512,,0.000000,N/A,N/A,N/A,N/A,0.000130,0.000007,0.000125,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,512,,0.000000,N/A,N/A,N/A,N/A,0.000268,0.000047,0.000230,N/A,,,,
MicroBench_LocalMem_int32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.043178,0.000006,0.043173,11859.182858,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.043190,0.000012,0.043181,11857.109327,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,256,,1024.000000,N/A,N/A,N/A,N/A,0.086206,0.000078,0.086140,11887.579532,,,,
MicroBench_LocalMem_int32_4096,,,131072,512,,4.000000,N/A,N/A,N/A,N/A,0.000446,0.000008,0.000441,9062.855434,,,,
MicroBench_LocalMem_fp32_4096,,,131072,512,,4.000000,N/A,N/A,N/A,N/A,0.000444,0.000003,0.000441,9063.286665,,,,
MicroBench_LocalMem_fp64_4096,,,131072,512,,8.000000,N/A,N/A,N/A,N/A,0.000898,0.000047,0.000861,9296.142566,,,,
MicroBench_LocalMem_int32_4096,,,262144,512,,8.000000,N/A,N/A,N/A,N/A,0.000802,0.000062,0.000756,10587.612493,,,,
MicroBench_LocalMem_fp32_4096,,,262144,512,,8.000000,N/A,N/A,N/A,N/A,0.000842,0.000048,0.000756,10580.079298,,,,
MicroBench_LocalMem_fp64_4096,,,262144,512,,16.000000,N/A,N/A,N/A,N/A,0.001737,0.000045,0.001701,9404.893601,,,,
MicroBench_LocalMem_int32_4096,,,65536,512,,2.000000,N/A,N/A,N/A,N/A,0.000238,0.000008,0.000233,8566.044201,,,,
MicroBench_LocalMem_fp32_4096,,,65536,512,,2.000000,N/A,N/A,N/A,N/A,0.000236,0.000003,0.000234,8561.057462,,,,
MicroBench_LocalMem_fp64_4096,,,65536,512,,4.000000,N/A,N/A,N/A,N/A,0.000481,0.000048,0.000443,9025.433672,,,,
MicroBench_LocalMem_int32_4096,,,8388608,128,,256.000000,N/A,N/A,N/A,N/A,0.021565,0.000011,0.021548,11880.269897,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,128,,256.000000,N/A,N/A,N/A,N/A,0.021566,0.000005,0.021560,11873.650996,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,128,,512.000000,N/A,N/A,N/A,N/A,0.043330,0.000078,0.043260,11835.313918,,,,
MicroBench_LocalMem_int32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021782,0.000055,0.021736,11777.772390,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021784,0.000053,0.021736,11777.788646,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,512,,512.000000,N/A,N/A,N/A,N/A,0.043256,0.000072,0.043199,11852.189310,,,,
MicroBench_LocalMem_int32_4096,,,1048576,256,,32.000000,N/A,N/A,N/A,N/A,0.002860,0.000070,0.002804,11414.295406,,,,
MicroBench_LocalMem_fp32_4096,,,1048576,256,,32.000000,N/A,N/A,N/A,N/A,0.002858,0.000034,0.002811,11385.643486,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,256,,64.000000,N/A,N/A,N/A,N/A,0.005802,0.000129,0.005683,11261.427710,,,,
MicroBench_LocalMem_int32_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000109,0.000012,0.000103,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000107,0.000004,0.000103,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000163,0.000043,0.000129,N/A,,,,
MicroBench_LocalMem_int32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.021779,0.000024,0.021737,11777.198589,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.021774,0.000034,0.021735,11778.230279,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,256,,512.000000,N/A,N/A,N/A,N/A,0.043479,0.000125,0.043307,11822.531427,,,,
MicroBench_LocalMem_int32_4096,,,4194304,512,,128.000000,N/A,N/A,N/A,N/A,0.010938,0.000007,0.010934,11706.748868,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,512,,128.000000,N/A,N/A,N/A,N/A,0.010937,0.000006,0.010931,11709.284804,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,512,,256.000000,N/A,N/A,N/A,N/A,0.021861,0.000050,0.021824,11730.192916,,,,
MicroBench_LocalMem_int32_4096,,,1048576,512,,32.000000,N/A,N/A,N/A,N/A,0.002923,0.000062,0.002856,11203.838435,,,,
MicroBench_LocalMem_fp32_4096,,,1048576,512,,32.000000,N/A,N/A,N/A,N/A,0.002943,0.000045,0.002862,11179.660285,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,512,,64.000000,N/A,N/A,N/A,N/A,0.005929,0.000046,0.005895,10857.232817,,,,
MicroBench_LocalMem_int32_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000108,0.000009,0.000103,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000107,0.000004,0.000103,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,128,,0.000000,N/A,N/A,N/A,N/A,0.000166,0.000048,0.000129,N/A,,,,
MicroBench_LocalMem_int32_4096,,,131072,256,,4.000000,N/A,N/A,N/A,N/A,0.000393,0.000008,0.000389,10294.526400,,,,
MicroBench_LocalMem_fp32_4096,,,131072,256,,4.000000,N/A,N/A,N/A,N/A,0.000392,0.000002,0.000390,10266.018197,,,,
MicroBench_LocalMem_fp64_4096,,,131072,256,,8.000000,N/A,N/A,N/A,N/A,0.000791,0.000045,0.000756,10584.124607,,,,
MicroBench_LocalMem_int32_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000107,0.000009,0.000103,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000107,0.000006,0.000102,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000166,0.000048,0.000128,N/A,,,,
MicroBench_LocalMem_int32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.043189,0.000027,0.043176,11858.450586,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.043184,0.000010,0.043175,11858.758481,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,256,,1024.000000,N/A,N/A,N/A,N/A,0.086227,0.000072,0.086155,11885.553173,,,,
MicroBench_LocalMem_int32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.010937,0.000010,0.010930,11710.834965,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.010933,0.000004,0.010929,11711.840057,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,256,,256.000000,N/A,N/A,N/A,N/A,0.021839,0.000080,0.021725,11783.637683,,,,
MicroBench_LocalMem_int32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000009,0.000107,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000110,0.000004,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000167,0.000044,0.000133,N/A,,,,
MicroBench_LocalMem_int32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000131,0.000009,0.000126,7925.814377,,,,
MicroBench_LocalMem_fp32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000129,0.000003,0.000126,7929.585283,,,,
MicroBench_LocalMem_fp64_4096,,,32768,256,,2.000000,N/A,N/A,N/A,N/A,0.000264,0.000041,0.000231,8647.227699,,,,
MicroBench_LocalMem_int32_4096,,,4194304,128,,128.000000,N/A,N/A,N/A,N/A,0.010827,0.000010,0.010816,11834.462862,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,128,,128.000000,N/A,N/A,N/A,N/A,0.010823,0.000005,0.010818,11831.829767,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,128,,256.000000,N/A,N/A,N/A,N/A,0.021745,0.000061,0.021671,11813.120131,,,,
MicroBench_LocalMem_int32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000112,0.000010,0.000106,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000110,0.000003,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000167,0.000043,0.000132,N/A,,,,
MicroBench_LocalMem_int32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043218,0.000044,0.043139,11868.636081,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043199,0.000057,0.043135,11869.847035,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,512,,1024.000000,N/A,N/A,N/A,N/A,0.086198,0.000077,0.086138,11887.839258,,,,
MicroBench_LocalMem_int32_4096,,,32768,128,,1.000000,N/A,N/A,N/A,N/A,0.000132,0.000008,0.000127,7876.868787,,,,
MicroBench_LocalMem_fp32_4096,,,32768,128,,1.000000,N/A,N/A,N/A,N/A,0.000130,0.000004,0.000126,7911.517587,,,,
MicroBench_LocalMem_fp64_4096,,,32768,128,,2.000000,N/A,N/A,N/A,N/A,0.000266,0.000043,0.000232,8639.234218,,,,
MicroBench_LocalMem_int32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.021780,0.000026,0.021735,11778.134905,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.021790,0.000007,0.021785,11751.159647,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,256,,512.000000,N/A,N/A,N/A,N/A,0.043459,0.000076,0.043401,11797.000442,,,,
MicroBench_LocalMem_int32_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000008,0.000106,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000006,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000171,0.000050,0.000132,N/A,,,,
MicroBench_LocalMem_int32_4096,,,16384,512,,0.000000,N/A,N/A,N/A,N/A,0.000130,0.000009,0.000126,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,512,,0.000000,N/A,N/A,N/A,N/A,0.000130,0.000004,0.000126,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,512,,1.000000,N/A,N/A,N/A,N/A,0.000265,0.000041,0.000232,4309.156095,,,,
MicroBench_LocalMem_int32_4096,,,262144,512,,8.000000,N/A,N/A,N/A,N/A,0.000782,0.000054,0.000756,10580.219222,,,,
MicroBench_LocalMem_fp32_4096,,,262144,512,,8.000000,N/A,N/A,N/A,N/A,0.000800,0.000058,0.000756,10586.099393,,,,
MicroBench_LocalMem_fp64_4096,,,262144,512,,16.000000,N/A,N/A,N/A,N/A,0.001737,0.000045,0.001702,9401.622015,,,,
MicroBench_LocalMem_int32_4096,,,2097152,256,,64.000000,N/A,N/A,N/A,N/A,0.005483,0.000008,0.005477,11684.200879,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,256,,64.000000,N/A,N/A,N/A,N/A,0.005481,0.000004,0.005478,11683.319961,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,256,,128.000000,N/A,N/A,N/A,N/A,0.010960,0.000050,0.010923,11718.399893,,,,
MicroBench_LocalMem_int32_4096,,,262144,256,,8.000000,N/A,N/A,N/A,N/A,0.000835,0.000037,0.000808,9905.746819,,,,
MicroBench_LocalMem_fp32_4096,,,262144,256,,8.000000,N/A,N/A,N/A,N/A,0.000810,0.000003,0.000808,9905.808147,,,,
MicroBench_LocalMem_fp64_4096,,,262144,256,,16.000000,N/A,N/A,N/A,N/A,0.001590,0.000065,0.001492,10724.047470,,,,
MicroBench_LocalMem_int32_4096,,,16384,512,,0.000000,N/A,N/A,N/A,N/A,0.000132,0.000009,0.000127,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,512,,0.000000,N/A,N/A,N/A,N/A,0.000130,0.000004,0.000125,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,512,,1.000000,N/A,N/A,N/A,N/A,0.000265,0.000042,0.000232,4318.031668,,,,
MicroBench_LocalMem_int32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001427,0.000009,0.001418,11284.612021,,,,
MicroBench_LocalMem_fp32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001423,0.000012,0.001416,11300.065470,,,,
MicroBench_LocalMem_fp64_4096,,,524288,128,,32.000000,N/A,N/A,N/A,N/A,0.003290,0.000044,0.003236,9887.336886,,,,
MicroBench_LocalMem_int32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021782,0.000055,0.021736,11777.545897,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021764,0.000048,0.021738,11776.713151,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,512,,512.000000,N/A,N/A,N/A,N/A,0.043253,0.000122,0.043109,11876.888718,,,,
MicroBench_LocalMem_int32_4096,,,65536,256,,2.000000,N/A,N/A,N/A,N/A,0.000237,0.000008,0.000233,8576.549997,,,,
MicroBench_LocalMem_fp32_4096,,,65536,256,,2.000000,N/A,N/A,N/A,N/A,0.000235,0.000003,0.000232,8608.444884,,,,
MicroBench_LocalMem_fp64_4096,,,65536,256,,4.000000,N/A,N/A,N/A,N/A,0.000478,0.000044,0.000442,9042.204489,,,,
MicroBench_LocalMem_int32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001414,0.000005,0.001409,11358.529865,,,,
MicroBench_LocalMem_fp32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001425,0.000012,0.001407,11369.280630,,,,
MicroBench_LocalMem_fp64_4096,,,524288,128,,32.000000,N/A,N/A,N/A,N/A,0.003255,0.000041,0.003223,9927.969479,,,,
MicroBench_LocalMem_int32_4096,,,4194304,128,,128.000000,N/A,N/A,N/A,N/A,0.010822,0.000020,0.010790,11862.875539,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,128,,128.000000,N/A,N/A,N/A,N/A,0.010819,0.000003,0.010814,11836.531216,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,128,,256.000000,N/A,N/A,N/A,N/A,0.021722,0.000062,0.021670,11813.660911,,,,
MicroBench_LocalMem_int32_4096,,,1048576,256,,32.000000,N/A,N/A,N/A,N/A,0.002865,0.000062,0.002803,11416.742867,,,,
MicroBench_LocalMem_fp32_4096,,,1048576,256,,32.000000,N/A,N/A,N/A,N/A,0.002858,0.000035,0.002809,11392.627688,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,256,,64.000000,N/A,N/A,N/A,N/A,0.005806,0.000051,0.005760,11110.933645,,,,
MicroBench_LocalMem_int32_4096,,,2097152,256,,64.000000,N/A,N/A,N/A,N/A,0.005483,0.000009,0.005478,11682.511682,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,256,,64.000000,N/A,N/A,N/A,N/A,0.005482,0.000004,0.005478,11682.857160,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,256,,128.000000,N/A,N/A,N/A,N/A,0.010962,0.000052,0.010922,11718.999630,,,,
MicroBench_LocalMem_int32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043235,0.000006,0.043230,11843.591495,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043208,0.000060,0.043140,11868.244315,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,512,,1024.000000,N/A,N/A,N/A,N/A,0.086198,0.000078,0.086141,11887.421107,,,,
MicroBench_LocalMem_int32_4096,,,1048576,256,,32.000000,N/A,N/A,N/A,N/A,0.002881,0.000026,0.002856,11204.634797,,,,
MicroBench_LocalMem_fp32_4096,,,1048576,256,,32.000000,N/A,N/A,N/A,N/A,0.002891,0.000029,0.002857,11201.763718,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,256,,64.000000,N/A,N/A,N/A,N/A,0.005805,0.000078,0.005688,11251.053907,,,,
MicroBench_LocalMem_int32_4096,,,1048576,512,,32.000000,N/A,N/A,N/A,N/A,0.002923,0.000061,0.002856,11203.473637,,,,
MicroBench_LocalMem_fp32_4096,,,1048576,512,,32.000000,N/A,N/A,N/A,N/A,0.002923,0.000056,0.002857,11201.799009,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,512,,64.000000,N/A,N/A,N/A,N/A,0.005929,0.000045,0.005895,10855.790827,,,,
MicroBench_LocalMem_int32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043236,0.000007,0.043232,11843.143030,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043227,0.000049,0.043142,11867.806359,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,512,,1024.000000,N/A,N/A,N/A,N/A,0.086203,0.000083,0.086139,11887.807930,,,,
MicroBench_LocalMem_int32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021781,0.000056,0.021736,11777.923029,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021765,0.000053,0.021739,11776.028945,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,512,,512.000000,N/A,N/A,N/A,N/A,0.043254,0.000074,0.043194,11853.429016,,,,
MicroBench_LocalMem_int32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000132,0.000008,0.000127,7857.434705,,,,
MicroBench_LocalMem_fp32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000130,0.000003,0.000126,7919.474780,,,,
MicroBench_LocalMem_fp64_4096,,,32768,256,,2.000000,N/A,N/A,N/A,N/A,0.000268,0.000045,0.000233,8596.382642,,,,
MicroBench_LocalMem_int32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001447,0.000012,0.001441,11105.704792,,,,
MicroBench_LocalMem_fp32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001485,0.000096,0.001440,11108.511411,,,,
MicroBench_LocalMem_fp64_4096,,,524288,256,,32.000000,N/A,N/A,N/A,N/A,0.003205,0.000200,0.002859,11191.115933,,,,
MicroBench_LocalMem_int32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.043180,0.000006,0.043175,11858.661524,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.043184,0.000008,0.043178,11857.993579,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,256,,1024.000000,N/A,N/A,N/A,N/A,0.086223,0.000076,0.086144,11887.135456,,,,
MicroBench_LocalMem_int32_4096,,,4194304,512,,128.000000,N/A,N/A,N/A,N/A,0.010937,0.000008,0.010932,11708.525407,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,512,,128.000000,N/A,N/A,N/A,N/A,0.010937,0.000004,0.010933,11707.354908,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,512,,256.000000,N/A,N/A,N/A,N/A,0.021862,0.000056,0.021819,11732.718588,,,,
MicroBench_LocalMem_int32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.010934,0.000007,0.010930,11711.155333,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.010933,0.000005,0.010929,11711.463931,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,256,,256.000000,N/A,N/A,N/A,N/A,0.021812,0.000098,0.021711,11791.497943,,,,
MicroBench_LocalMem_int32_4096,,,16384,512,,0.000000,N/A,N/A,N/A,N/A,0.000131,0.000008,0.000126,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,512,,0.000000,N/A,N/A,N/A,N/A,0.000130,0.000004,0.000126,N/A,,,,
